"device_id","app_name","minutes"
1102,"Tumblr (Mobile App)",0.12
1185,"Facebook (Mobile App)",500.22
89,"Google Search (Mobile App)",83.45
1885,"Facebook (Mobile App)",343.93
2215,"Amazon Mobile (Mobile App)",7.52
1006,"Facebook Messenger (Mobile App)",522.94
2181,"Google Play (Mobile App)",174.93
1810,"Google Play (Mobile App)",28.42
314,"Pinterest (Mobile App)",325.95
1736,"Instagram (Mobile App)",3.65
1483,"Facebook Messenger (Mobile App)",70.34
2354,"Facebook Messenger (Mobile App)",302.95
1347,"YouTube (Mobile App)",
1634,"Yahoo Mail (Mobile App)",
1542,"Facebook Messenger (Mobile App)",550.92
647,"Walmart (Mobile App)",5.16
191,"Google Play (Mobile App)",6.57
1957,"Walmart (Mobile App)",13.34
1817,"Snapchat (Mobile App)",841.77
566,"Pinterest (Mobile App)",1.59
2270,"Snapchat (Mobile App)",869.01
618,"Pinterest (Mobile App)",23.34
2408,"Snapchat (Mobile App)",65.65
1671,"Netflix (Mobile App)",215.81
812,"Instagram (Mobile App)",18.41
1643,"Pinterest (Mobile App)",46.47
511,"Facebook Messenger (Mobile App)",4.94
605,"YouTube (Mobile App)",51.52
1818,"Instagram (Mobile App)",69.09
522,"YouTube (Mobile App)",0.53
233,"Google Search (Mobile App)",7.69
392,"Yahoo Mail (Mobile App)",22.87
2338,"Instagram (Mobile App)",314.55
421,"YouTube (Mobile App)",6.33
680,"YouTube (Mobile App)",197.86
2154,"Walmart (Mobile App)",43.26
1214,"Amazon Mobile (Mobile App)",35.31
245,"YouTube (Mobile App)",3.48
2059,"Facebook (Mobile App)",1414.39
708,"Google Play (Mobile App)",49.49
1197,"Tumblr (Mobile App)",134.38
1365,"YouTube (Mobile App)",20.48
1562,"Pinterest (Mobile App)",464.98
1433,"YouTube (Mobile App)",504.10
2636,"Snapchat (Mobile App)",129.63
2522,"Snapchat (Mobile App)",6.07
758,"Facebook Messenger (Mobile App)",241.30
2687,"Facebook (Mobile App)",783.83
2291,"Facebook (Mobile App)",131.03
1300,"Facebook Messenger (Mobile App)",54.97
1141,"Facebook (Mobile App)",479.78
82,"Instagram (Mobile App)",
2356,"Netflix (Mobile App)",0.12
854,"YouTube (Mobile App)",208.66
2377,"Netflix (Mobile App)",534.70
2770,"Microsoft Word (Mobile App)",0.19
1815,"Snapchat (Mobile App)",0.30
2645,"Pinterest (Mobile App)",23.08
306,"Facebook (Mobile App)",2558.55
615,"Google Search (Mobile App)",14.35
156,"Google Search (Mobile App)",65.20
1907,"Google Search (Mobile App)",0.37
1004,"Google Play (Mobile App)",9.17
1460,"Facebook (Mobile App)",645.24
702,"Instagram (Mobile App)",4.55
292,"YouTube (Mobile App)",12.76
1210,"Google Search (Mobile App)",1.76
2309,"Google Play (Mobile App)",12.74
2212,"Kindle (Mobile App)",13.97
148,"Amazon Mobile (Mobile App)",82.05
1681,"YouTube (Mobile App)",4.44
1487,"Google Search (Mobile App)",3.95
932,"Walmart (Mobile App)",6.11
2121,"Google Search (Mobile App)",5.73
343,"Google Search (Mobile App)",37.50
385,"Facebook Messenger (Mobile App)",121.56
2762,"Yahoo Mail (Mobile App)",70.48
2225,"Facebook (Mobile App)",632.21
2079,"Kindle (Mobile App)",66.20
2348,"Google Search (Mobile App)",2.08
2118,"GroupMe (Mobile App)",11.09
801,"Google Play (Mobile App)",88.88
1179,"Instagram (Mobile App)",23.34
2206,"Amazon Music with Prime Music (Mobile App)",0.88
913,"Google Play (Mobile App)",25.76
2319,"Facebook Messenger (Mobile App)",172.41
775,"Facebook Messenger (Mobile App)",18.63
1966,"YouTube (Mobile App)",148.35
640,"Google Play (Mobile App)",49.08
601,"Netflix (Mobile App)",7.04
2046,"YouTube (Mobile App)",72.05
418,"Amazon Mobile (Mobile App)",70.98
1709,"Facebook Messenger (Mobile App)",182.96
2460,"Amazon Mobile (Mobile App)",10.83
1450,"Netflix (Mobile App)",1.13
288,"Walmart (Mobile App)",7.46
2031,"Facebook (Mobile App)",487.34
568,"Netflix (Mobile App)",
91,"Facebook (Mobile App)",6638.60
1650,"Facebook (Mobile App)",2805.17
2346,"Facebook Messenger (Mobile App)",1519.95
2597,"YouTube (Mobile App)",427.34
1626,"Facebook (Mobile App)",1509.45
1320,"YouTube (Mobile App)",402.28
1771,"Google Search (Mobile App)",30.42
2757,"Microsoft Word (Mobile App)",0.65
1783,"Google Play (Mobile App)",14.36
2,"Instagram (Mobile App)",0.88
1076,"Google Search (Mobile App)",43.82
562,"Facebook (Mobile App)",595.65
1838,"Facebook (Mobile App)",1949.54
1975,"Outlook (Mobile App)",0.04
1732,"Facebook Messenger (Mobile App)",1392.28
1362,"Amazon Mobile (Mobile App)",19.42
2285,"YouTube (Mobile App)",1.76
622,"Google Play (Mobile App)",11.89
2429,"Instagram (Mobile App)",340.49
1842,"Facebook (Mobile App)",2159.94
1037,"Google Search (Mobile App)",211.10
1589,"Google Play (Mobile App)",2.33
2121,"Google Play (Mobile App)",6.99
1186,"Snapchat (Mobile App)",112.78
2066,"Facebook Messenger (Mobile App)",1421.55
1871,"Pinterest (Mobile App)",1.49
1326,"Facebook (Mobile App)",1079.07
1268,"YouTube (Mobile App)",1123.83
2436,"Google Play (Mobile App)",53.14
697,"Facebook Messenger (Mobile App)",43.49
1737,"Instagram (Mobile App)",52.13
1572,"Snapchat (Mobile App)",13.45
1670,"Amazon Mobile (Mobile App)",5.05
1358,"Facebook (Mobile App)",676.05
330,"Amazon Mobile (Mobile App)",62.51
811,"YouTube (Mobile App)",31.88
1507,"Kindle (Mobile App)",111.17
457,"Instagram (Mobile App)",76.99
1540,"YouTube (Mobile App)",9.72
989,"Google Play (Mobile App)",15.47
1987,"Instagram (Mobile App)",116.68
2474,"Amazon Mobile (Mobile App)",164.64
169,"Google Search (Mobile App)",23.18
2642,"Facebook Messenger (Mobile App)",2254.80
426,"Google Search (Mobile App)",346.86
2337,"Google Search (Mobile App)",11.07
464,"Pinterest (Mobile App)",2.45
1803,"Google Play (Mobile App)",6.49
415,"Instagram (Mobile App)",66.47
2639,"Facebook (Mobile App)",
2385,"Facebook (Mobile App)",474.80
1911,"Facebook (Mobile App)",999.98
1845,"Walmart (Mobile App)",24.82
241,"Google Play (Mobile App)",50.67
1744,"YouTube (Mobile App)",12.59
1081,"Facebook Messenger (Mobile App)",712.48
2630,"Walmart (Mobile App)",36.21
11,"Facebook Messenger (Mobile App)",1737.70
2384,"Netflix (Mobile App)",13.07
343,"Facebook Messenger (Mobile App)",28.14
1147,"Facebook Messenger (Mobile App)",91.29
1312,"Snapchat (Mobile App)",23.98
256,"Instagram (Mobile App)",0.14
1761,"Amazon Mobile (Mobile App)",10.97
1889,"Snapchat (Mobile App)",1788.26
2629,"Tumblr (Mobile App)",4.09
2410,"YouTube (Mobile App)",17.25
2205,"Facebook (Mobile App)",591.62
881,"Facebook Messenger (Mobile App)",1260.97
980,"YouTube (Mobile App)",209.24
37,"Netflix (Mobile App)",42.54
637,"Facebook (Mobile App)",156.35
1286,"Instagram (Mobile App)",1.22
901,"Snapchat (Mobile App)",1485.78
1179,"YouTube (Mobile App)",39.54
1426,"Instagram (Mobile App)",73.72
1337,"Google Search (Mobile App)",185.02
652,"Google Play (Mobile App)",51.63
2739,"Google Play (Mobile App)",13.19
2189,"Facebook Messenger (Mobile App)",619.90
1968,"Tumblr (Mobile App)",0.03
1614,"Google Search (Mobile App)",2463.65
1315,"Facebook (Mobile App)",1626.57
1049,"Google Play (Mobile App)",5.50
922,"Netflix (Mobile App)",2.09
1419,"Amazon Mobile (Mobile App)",0.07
1230,"Google Play (Mobile App)",10.29
2588,"Google Play (Mobile App)",10.61
1862,"Google Search (Mobile App)",57.42
934,"Instagram (Mobile App)",862.61
136,"Facebook (Mobile App)",1041.38
100,"Instagram (Mobile App)",21.01
1331,"Google Play (Mobile App)",84.23
983,"Outlook (Mobile App)",99.80
1044,"Google Search (Mobile App)",5.34
2191,"Snapchat (Mobile App)",654.83
209,"Netflix (Mobile App)",3.55
2036,"Google Search (Mobile App)",1.48
1855,"Facebook Messenger (Mobile App)",170.06
2327,"Snapchat (Mobile App)",
992,"Facebook (Mobile App)",439.53
1698,"Google Play (Mobile App)",21.81
56,"Google Search (Mobile App)",43.50
2700,"Google Play (Mobile App)",10.31
863,"Google Search (Mobile App)",47.75
2742,"GroupMe (Mobile App)",4.17
667,"Amazon Mobile (Mobile App)",98.84
1275,"Facebook Messenger (Mobile App)",11.83
246,"Facebook (Mobile App)",2078.13
36,"Google Play (Mobile App)",18.98
1059,"Netflix (Mobile App)",0.27
399,"YouTube (Mobile App)",592.41
2087,"YouTube (Mobile App)",1561.26
1177,"Google Play (Mobile App)",58.75
1772,"Netflix (Mobile App)",5.07
2333,"Facebook (Mobile App)",1295.59
1205,"YouTube (Mobile App)",365.09
46,"Amazon Mobile (Mobile App)",
2031,"Amazon Mobile (Mobile App)",9.41
2253,"Google Play (Mobile App)",5.53
1676,"Instagram (Mobile App)",6.29
130,"Facebook (Mobile App)",230.34
1720,"Facebook Messenger (Mobile App)",96.42
2397,"Snapchat (Mobile App)",178.81
539,"Pinterest (Mobile App)",116.16
181,"Yahoo Mail (Mobile App)",226.66
212,"Google Search (Mobile App)",237.35
580,"Facebook Messenger (Mobile App)",289.67
555,"Pinterest (Mobile App)",77.34
21,"Google Play (Mobile App)",70.25
2356,"Instagram (Mobile App)",1.04
1373,"Instagram (Mobile App)",44.95
605,"Amazon Mobile (Mobile App)",12.84
1195,"Facebook Messenger (Mobile App)",41.28
1800,"Google Search (Mobile App)",4.95
2012,"Facebook Messenger (Mobile App)",1948.11
2030,"Facebook Messenger (Mobile App)",1156.87
1153,"Facebook (Mobile App)",644.69
2710,"Instagram (Mobile App)",
11,"Yahoo Mail (Mobile App)",142.91
1037,"YouTube (Mobile App)",38.20
2517,"Google Play (Mobile App)",1.46
1960,"Facebook (Mobile App)",1020.50
2440,"Google Play (Mobile App)",20.64
2576,"Snapchat (Mobile App)",237.58
2717,"Google Search (Mobile App)",94.15
500,"Google Play (Mobile App)",45.67
294,"Amazon Mobile (Mobile App)",162.23
4,"Facebook (Mobile App)",1678.87
1375,"Facebook (Mobile App)",53.98
409,"Facebook Messenger (Mobile App)",231.15
21,"Microsoft Word (Mobile App)",3.15
1906,"Microsoft Word (Mobile App)",1.04
2631,"Instagram (Mobile App)",130.78
1414,"Facebook (Mobile App)",98.89
116,"Yahoo Mail (Mobile App)",110.23
1897,"Walmart (Mobile App)",9.42
887,"Google Play (Mobile App)",1.25
2555,"Amazon Mobile (Mobile App)",0.24
70,"YouTube (Mobile App)",26.06
1556,"GroupMe (Mobile App)",137.19
2080,"Amazon Mobile (Mobile App)",122.92
847,"Google Search (Mobile App)",13.08
40,"Instagram (Mobile App)",632.64
608,"Facebook Messenger (Mobile App)",444.97
1321,"Instagram (Mobile App)",850.73
1702,"Facebook (Mobile App)",360.62
1916,"Facebook Messenger (Mobile App)",6.25
651,"Yahoo Mail (Mobile App)",4.29
1516,"YouTube (Mobile App)",
1083,"Tumblr (Mobile App)",15.56
2615,"Google Search (Mobile App)",94.30
2564,"Instagram (Mobile App)",117.17
170,"Instagram (Mobile App)",5.69
2657,"Instagram (Mobile App)",2.41
1087,"Amazon Music with Prime Music (Mobile App)",60.39
1181,"Google Search (Mobile App)",12.75
1766,"Google Search (Mobile App)",3.90
930,"YouTube (Mobile App)",2.85
2601,"Netflix (Mobile App)",19.60
1327,"Facebook Messenger (Mobile App)",970.19
1650,"Walmart (Mobile App)",21.42
2000,"Amazon Mobile (Mobile App)",73.15
875,"Facebook Messenger (Mobile App)",2.28
57,"Instagram (Mobile App)",3.76
1019,"Facebook (Mobile App)",1744.76
1097,"Facebook (Mobile App)",729.05
1132,"Snapchat (Mobile App)",87.89
153,"Google Play (Mobile App)",45.87
2551,"Yahoo Mail (Mobile App)",2.15
2597,"Amazon Mobile (Mobile App)",21.69
1387,"Google Play (Mobile App)",1.07
46,"Google Play (Mobile App)",44.08
2623,"Facebook Messenger (Mobile App)",234.74
759,"Facebook (Mobile App)",49.88
210,"Instagram (Mobile App)",4.12
1064,"YouTube (Mobile App)",14.85
2723,"Walmart (Mobile App)",5.78
1019,"Yahoo Mail (Mobile App)",62.51
634,"Facebook (Mobile App)",4231.46
1503,"Google Search (Mobile App)",0.19
986,"YouTube (Mobile App)",72.07
129,"Amazon Mobile (Mobile App)",0.08
2337,"YouTube (Mobile App)",3280.97
404,"YouTube (Mobile App)",33.87
2154,"Facebook Messenger (Mobile App)",683.77
1695,"Facebook (Mobile App)",1859.70
1780,"Facebook Messenger (Mobile App)",60.24
2594,"Amazon Mobile (Mobile App)",72.22
589,"Google Play (Mobile App)",16.23
1650,"YouTube (Mobile App)",7.68
1977,"Pinterest (Mobile App)",47.24
590,"Facebook Messenger (Mobile App)",265.55
1039,"Yahoo Mail (Mobile App)",0.53
2481,"Amazon Mobile (Mobile App)",1.13
2401,"Google Play (Mobile App)",21.73
885,"Google Search (Mobile App)",187.99
1930,"Facebook Messenger (Mobile App)",223.46
2101,"Instagram (Mobile App)",116.24
1598,"Netflix (Mobile App)",30.83
2144,"YouTube (Mobile App)",226.05
2396,"YouTube (Mobile App)",428.51
2262,"Amazon Music with Prime Music (Mobile App)",37.68
689,"Instagram (Mobile App)",128.50
2257,"Facebook (Mobile App)",1304.82
2106,"Pinterest (Mobile App)",246.43
1496,"Amazon Mobile (Mobile App)",17.58
263,"Facebook Messenger (Mobile App)",
495,"Outlook (Mobile App)",18.80
2340,"Google Play (Mobile App)",8.11
281,"Facebook Messenger (Mobile App)",89.67
2298,"Netflix (Mobile App)",3.85
1683,"Amazon Mobile (Mobile App)",
2368,"Amazon Mobile (Mobile App)",15.21
2080,"Facebook Messenger (Mobile App)",658.81
2633,"Instagram (Mobile App)",5.01
366,"Google Play (Mobile App)",7.30
1702,"Google Search (Mobile App)",
433,"YouTube (Mobile App)",357.91
2674,"YouTube (Mobile App)",1786.81
8,"Google Play (Mobile App)",50.90
2196,"Google Play (Mobile App)",108.56
2264,"Facebook Messenger (Mobile App)",175.99
1352,"Facebook (Mobile App)",848.42
853,"Yahoo Mail (Mobile App)",10.05
149,"Facebook (Mobile App)",376.33
5,"Facebook Messenger (Mobile App)",220.69
2192,"Facebook Messenger (Mobile App)",154.64
134,"YouTube (Mobile App)",727.69
2225,"Yahoo Mail (Mobile App)",25.13
840,"Netflix (Mobile App)",9.47
361,"Facebook (Mobile App)",0.27
607,"Amazon Mobile (Mobile App)",39.78
1974,"Amazon Mobile (Mobile App)",83.00
1581,"Kindle (Mobile App)",9.75
2148,"Snapchat (Mobile App)",41.75
1030,"Facebook (Mobile App)",506.13
1268,"Facebook Messenger (Mobile App)",1198.95
153,"Amazon Mobile (Mobile App)",29.52
1806,"Walmart (Mobile App)",25.63
518,"Pinterest (Mobile App)",10.47
2586,"Tumblr (Mobile App)",73.55
2529,"Google Play (Mobile App)",4.90
163,"Google Play (Mobile App)",7.14
2445,"Google Search (Mobile App)",0.25
1926,"YouTube (Mobile App)",1.04
1653,"Netflix (Mobile App)",2.86
1732,"Tumblr (Mobile App)",129.50
1608,"Facebook Messenger (Mobile App)",124.85
318,"YouTube (Mobile App)",39.86
313,"Instagram (Mobile App)",54.77
1411,"Google Play (Mobile App)",23.93
1216,"Facebook Messenger (Mobile App)",750.59
1146,"YouTube (Mobile App)",252.55
2149,"Facebook (Mobile App)",34.91
1011,"Microsoft Word (Mobile App)",4.37
2176,"Google Search (Mobile App)",0.59
651,"Amazon Music with Prime Music (Mobile App)",77.60
999,"YouTube (Mobile App)",7.12
1568,"Facebook Messenger (Mobile App)",157.68
1514,"Yahoo Mail (Mobile App)",18.83
2305,"Facebook Messenger (Mobile App)",7.84
1951,"Amazon Mobile (Mobile App)",33.03
213,"Google Search (Mobile App)",0.31
2395,"Walmart (Mobile App)",43.73
2453,"Google Search (Mobile App)",278.55
1261,"Netflix (Mobile App)",388.18
1732,"YouTube (Mobile App)",33.95
2439,"Pinterest (Mobile App)",479.39
2360,"Google Play (Mobile App)",20.49
1718,"Instagram (Mobile App)",4.95
1255,"Pinterest (Mobile App)",1.46
2519,"Pinterest (Mobile App)",69.41
1519,"Facebook (Mobile App)",978.47
120,"Facebook (Mobile App)",103.67
1636,"Google Play (Mobile App)",10.99
377,"Google Search (Mobile App)",46.21
231,"Google Play (Mobile App)",7.27
298,"Facebook Messenger (Mobile App)",489.08
1487,"Facebook Messenger (Mobile App)",2529.17
2048,"YouTube (Mobile App)",14.58
757,"Facebook (Mobile App)",1089.49
2358,"Facebook (Mobile App)",725.19
2727,"Walmart (Mobile App)",2.42
761,"Snapchat (Mobile App)",37.86
1278,"Instagram (Mobile App)",120.60
1776,"Google Search (Mobile App)",1.35
2000,"Instagram (Mobile App)",806.40
472,"Yahoo Mail (Mobile App)",33.63
415,"Facebook (Mobile App)",3244.70
824,"Instagram (Mobile App)",0.06
236,"Facebook Messenger (Mobile App)",1279.05
1208,"Google Play (Mobile App)",17.24
376,"YouTube (Mobile App)",9.67
1883,"Google Search (Mobile App)",210.93
1664,"Snapchat (Mobile App)",
946,"Facebook Messenger (Mobile App)",1308.57
968,"YouTube (Mobile App)",2.95
463,"Facebook Messenger (Mobile App)",918.05
391,"Amazon Mobile (Mobile App)",
1960,"Google Play (Mobile App)",1.38
2692,"Instagram (Mobile App)",
2406,"Facebook (Mobile App)",1808.34
1034,"Yahoo Mail (Mobile App)",60.26
1136,"Instagram (Mobile App)",48.44
2165,"Google Play (Mobile App)",34.29
1053,"Netflix (Mobile App)",390.44
461,"Google Search (Mobile App)",19.40
1098,"YouTube (Mobile App)",39.70
1934,"Facebook (Mobile App)",2128.00
758,"Instagram (Mobile App)",0.46
504,"Walmart (Mobile App)",0.31
1630,"Google Search (Mobile App)",63.04
731,"Amazon Mobile (Mobile App)",71.96
2068,"Yahoo Mail (Mobile App)",14.37
2585,"YouTube (Mobile App)",0.85
905,"Facebook (Mobile App)",1034.05
2687,"Instagram (Mobile App)",264.20
861,"Instagram (Mobile App)",99.74
87,"GroupMe (Mobile App)",46.29
379,"Facebook (Mobile App)",832.72
2150,"Yahoo Mail (Mobile App)",0.27
1558,"Amazon Mobile (Mobile App)",1.21
2241,"YouTube (Mobile App)",2998.88
2599,"Instagram (Mobile App)",0.07
1870,"Amazon Mobile (Mobile App)",0.37
990,"YouTube (Mobile App)",243.23
2106,"Google Search (Mobile App)",35.18
302,"Facebook (Mobile App)",1020.85
1382,"Google Search (Mobile App)",0.09
973,"Instagram (Mobile App)",202.20
2306,"Snapchat (Mobile App)",237.51
2203,"Facebook (Mobile App)",649.75
1102,"Netflix (Mobile App)",52.19
1130,"Instagram (Mobile App)",18.15
1666,"Yahoo Mail (Mobile App)",46.48
1136,"YouTube (Mobile App)",8.11
722,"Facebook Messenger (Mobile App)",90.07
1740,"Amazon Mobile (Mobile App)",6.30
1649,"Yahoo Mail (Mobile App)",47.47
2506,"Facebook (Mobile App)",34.00
244,"Google Search (Mobile App)",0.33
490,"Google Play (Mobile App)",23.02
132,"Amazon Mobile (Mobile App)",10.66
1274,"Pinterest (Mobile App)",326.27
2128,"Google Search (Mobile App)",0.52
1433,"Google Search (Mobile App)",101.13
2459,"Google Play (Mobile App)",18.41
1435,"Amazon Mobile (Mobile App)",
1097,"Snapchat (Mobile App)",71.45
1289,"Google Play (Mobile App)",4.64
1282,"Facebook Messenger (Mobile App)",1138.16
150,"Snapchat (Mobile App)",33.44
2400,"Yahoo Mail (Mobile App)",2.01
1972,"YouTube (Mobile App)",1407.98
2560,"Google Play (Mobile App)",10.19
1946,"Google Search (Mobile App)",490.18
213,"Facebook Messenger (Mobile App)",88.63
1552,"Walmart (Mobile App)",1.45
1932,"Amazon Mobile (Mobile App)",0.75
44,"YouTube (Mobile App)",9.79
643,"Google Search (Mobile App)",49.25
931,"Pinterest (Mobile App)",79.95
410,"Snapchat (Mobile App)",267.64
1238,"Snapchat (Mobile App)",1679.86
196,"Facebook Messenger (Mobile App)",3718.35
1142,"Netflix (Mobile App)",8.89
1660,"Google Play (Mobile App)",8.25
1267,"YouTube (Mobile App)",196.33
33,"YouTube (Mobile App)",60.06
263,"Facebook (Mobile App)",1319.58
1921,"Yahoo Newsroom (Mobile App)",3.08
713,"Snapchat (Mobile App)",70.13
2064,"Google Play (Mobile App)",33.01
138,"Instagram (Mobile App)",2.01
170,"YouTube (Mobile App)",57.73
1984,"Google Play (Mobile App)",32.73
461,"Netflix (Mobile App)",6.00
1397,"Google Search (Mobile App)",62.45
2064,"YouTube (Mobile App)",420.11
16,"Google Search (Mobile App)",87.22
2528,"Snapchat (Mobile App)",545.06
2670,"Instagram (Mobile App)",13.08
2056,"Instagram (Mobile App)",0.52
2346,"YouTube (Mobile App)",1439.67
1516,"Netflix (Mobile App)",0.34
1996,"YouTube (Mobile App)",38.52
1003,"Facebook Messenger (Mobile App)",94.64
201,"YouTube (Mobile App)",1.14
1943,"Facebook Messenger (Mobile App)",329.85
1869,"YouTube (Mobile App)",1.28
1247,"YouTube (Mobile App)",2.17
628,"YouTube (Mobile App)",16.81
2676,"YouTube (Mobile App)",2.03
1237,"Kindle (Mobile App)",364.08
2679,"Walmart (Mobile App)",0.20
934,"Walmart (Mobile App)",14.91
2308,"Google Play (Mobile App)",0.78
448,"Amazon Mobile (Mobile App)",7.26
1078,"YouTube (Mobile App)",2.97
1185,"Walmart (Mobile App)",1.63
694,"Facebook (Mobile App)",1.97
1383,"Facebook (Mobile App)",178.41
2330,"Pinterest (Mobile App)",6.20
2702,"Google Search (Mobile App)",3.53
29,"YouTube (Mobile App)",144.06
2590,"Google Search (Mobile App)",140.45
1839,"Amazon Mobile (Mobile App)",26.36
1249,"YouTube (Mobile App)",12.16
234,"Walmart (Mobile App)",0.28
1681,"Snapchat (Mobile App)",
309,"YouTube (Mobile App)",455.09
708,"Facebook (Mobile App)",4621.95
1579,"Amazon Music with Prime Music (Mobile App)",0.37
578,"Amazon Mobile (Mobile App)",27.92
1448,"Snapchat (Mobile App)",33.12
2267,"Google Play (Mobile App)",10.31
